protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,seed,metric_role,value_a,value_b,delta_b_minus_a,improvement_b_over_a,selected_epoch_a,selected_epoch_b,selected_validation_loss_a,selected_validation_loss_b,run_fingerprint_a,run_fingerprint_b,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_bce,43,secondary,,,,,31,31,0.5999058632850647,0.5999058632850647,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_accuracy,43,secondary,,,,,31,31,0.5999058632850647,0.5999058632850647,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_set_accuracy,43,secondary,,,,,31,31,0.5999058632850647,0.5999058632850647,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,charge_mae,43,secondary,0.19724883460998535,0.19724883460998535,0.0,-0.0,31,31,0.5999058632850647,0.5999058632850647,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,global_invariant_charge_mae,43,secondary,0.19724883460998535,0.19724883460998535,0.0,-0.0,31,31,0.5999058632850647,0.5999058632850647,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_x,43,primary,0.4418797950744629,0.45175109481811526,0.009871299743652362,-0.009871299743652362,31,27,0.5999058632850647,0.5964744434356689,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_y,43,primary,0.45999319076538087,0.44481019592285154,-0.01518299484252933,0.01518299484252933,31,27,0.5999058632850647,0.5964744434356689,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_z,43,primary,0.22261006546020506,0.22720494842529296,0.004594882965087893,-0.004594882965087893,31,27,0.5999058632850647,0.5964744434356689,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_mae,43,primary,0.3748277015686035,0.37458877182006833,-0.00023892974853517712,0.00023892974853517712,31,27,0.5999058632850647,0.5964744434356689,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_3d_error,43,primary,0.7661625061035157,0.7648545761108398,-0.0013079299926758159,0.0013079299926758159,31,27,0.5999058632850647,0.5964744434356689,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
